anime_id,name,episodes,rating,members,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Fantasy,Game,Historical,Horror,Josei,Kids,Magic,MartialArts,Mecha,Military,Mystery,Parody,Police,Psychological,Romance,Samurai,School,SciFi,Seinen,Shoujo,ShoujoAi,Shounen,ShounenAi,SliceofLife,Space,Sports,SuperPower,Supernatural,Thriller,Vampire,Movie,Music,ONA,OVA,Special,TV
2941,Elysium,-0.2433301813618895,-0.9494032789375569,-0.31685639804698684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2521,Haja Kyosei G Dangaiou,0.012217766795241019,-0.9494032789375569,-0.309122838326973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11389,Happy Kappy Recap,-0.2433301813618895,-0.9494032789375569,-0.3306029362846695,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8782,Hiyoko Gumo,-0.2433301813618895,-0.9494032789375569,-0.32518763334255213,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32346,makemagic,-0.2433301813618895,-0.9494032789375569,-0.3308383842386746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31107,Summer Train!,-0.2433301813618895,-0.9494032789375569,-0.32958869894433984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29955,Insomniac,-0.2433301813618895,-0.9592460437184569,-0.3321061809140867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7782,Kampfer Picture Drama,-0.2433301813618895,-0.9592460437184569,-0.14909067512781088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2737,Kouryuu no Mimi: Mina no Shou,-0.22203451901546198,-0.9592460437184569,-0.3284295705553916,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
19207,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV,-0.051669220244041615,-0.9592460437184569,-0.2989985763047535,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8710,SOS TV Walpurgis Night Fever Episode 0,-0.2433301813618895,-0.9592460437184569,-0.3242458415265317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6183,You Shoumei Bijutsukan Line,-0.2433301813618895,-0.9592460437184569,-0.32531441301009334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28809,Macross Fufonfia Specials,-0.20073885666903443,-0.9690888084993569,-0.3279948974095361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31494,Mini-Chara Macross,-0.2433301813618895,-0.9690888084993569,-0.32902724613094303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17161,Peeping Life: The Perfect Emotion Special,-0.2433301813618895,-0.9690888084993569,-0.3298784810415769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19279,Pony Metal U-GAIM Promotion Film,-0.2433301813618895,-0.9690888084993569,-0.3286650185093967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3772,Saiko Robot Kombock,0.26776571495237156,-0.9690888084993569,-0.2906130068659563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2591,Samurai Spirits: Haten Gouma no Shou,-0.2433301813618895,-0.9690888084993569,-0.29860012592105256,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1515,Sentou Yousei Shoujo Tasukete! Mave-chan,-0.2433301813618895,-0.9690888084993569,-0.2960283098080737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7423,The Tales of Rien Village #1: &quot Toilet ni Ittokiya&quot ,-0.2433301813618895,-0.9690888084993569,-0.3274515559772166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12295,Tobacco to Hai,-0.2433301813618895,-0.9690888084993569,-0.3282846795067731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30251,Venus Project: Climax,-0.1368518696297518,-0.9690888084993569,-0.2439762005918682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15891,Zekkyou Gakkyuu,-0.20073885666903443,-0.9690888084993569,-0.3041603199117885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32934,Zonmi-chan: Meat Pie of the Dead,-0.2433301813618895,-0.9690888084993569,-0.32181891646217137,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21107,Buddy Spirits,-0.2433301813618895,-0.9789315732802567,-0.32785000636091755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29609,Chinka,-0.2433301813618895,-0.9789315732802567,-0.3316715077682312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3320,Harbor Light Monogatari: Fashion Lala yori,-0.2433301813618895,-0.9789315732802567,-0.31957310520858423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30428,Hikenai Guitar wo Hikundaze,-0.2433301813618895,-0.9789315732802567,-0.33013204037665933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18425,Ikeike! Momon-chan Specials,-0.20073885666903443,-0.9789315732802567,-0.3282484567446185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2088,Nora,-0.2433301813618895,-0.9789315732802567,-0.32526007886686137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19171,Sanjougattai Transformers Go!,-0.051669220244041615,-0.9789315732802567,-0.329425696514644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5873,Tarou-san no Kisha,-0.2433301813618895,-0.9789315732802567,-0.3220724757972538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20547,Top wo Nerae 2! Kagaku Kouza,-0.20073885666903443,-0.9789315732802567,-0.3207141222164551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12789,Yasashii Lion,-0.2433301813618895,-0.9789315732802567,-0.3306934931900561,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33103,Zekkyou Gakkyuu: Tensei,-0.22203451901546198,-0.9789315732802567,-0.3187762044411823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2147,Call Me Tonight,-0.2433301813618895,-0.9887743380611567,-0.26565552374141516,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6131,Charady no Joke na Mainichi,7.508290912737736,-0.9887743380611567,-0.30486666377380384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2317,Hen,-0.22203451901546198,-0.9887743380611567,-0.295068406610976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17843,Inferno Cop: Fact Files,-0.009077895551186526,-0.9887743380611567,-0.2644058384470804,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8718,Itsumademo Tabibito,-0.2433301813618895,-0.9887743380611567,-0.3299690379469635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7528,Kujira (1952),-0.2433301813618895,-0.9887743380611567,-0.32832090226892774,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23935,Kyutai Panic Adventure Returns!,-0.2433301813618895,-1.0084598676229575,-0.3215472457460116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7497,Mikan-bune,-0.2433301813618895,-0.9887743380611567,-0.33062104766574685,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13515,Neo Satomi Hakkenden: Satomi-chanchi no Hachi Danshi,-0.2433301813618895,-0.9887743380611567,-0.32765078116906704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27687,Oshiri Kajiri Mushi (TV) 3rd Season,-0.051669220244041615,-0.9887743380611567,-0.3279948974095361,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3605,Princess Army: Wedding Combat,-0.22203451901546198,-0.9887743380611567,-0.32314104728081544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32764,Sun Set Sun,-0.2433301813618895,-0.9887743380611567,-0.33237785163024647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31439,Wagamama High Spec,-0.009077895551186526,-0.9887743380611567,0.027875629378641523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8774,3-tsu no Hanashi,-0.2433301813618895,-0.9986171028420575,-0.32940758513356666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33245,Ame-iro Cocoa in Hawaii,-0.009077895551186526,-0.9986171028420575,-0.2884939752799104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15525,Bokura no Hero,-0.2433301813618895,-0.9986171028420575,-0.3304037110928191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3026,Compiler,-0.22203451901546198,-0.9986171028420575,-0.3154437103229562,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20919,Diabolik Lovers Recap,-0.2433301813618895,-0.9986171028420575,-0.12031169059595612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6939,Eien no Hou,-0.2433301813618895,-0.9986171028420575,-0.3235394976645164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4252,Explorer Woman Ray,-0.22203451901546198,-0.9986171028420575,-0.3233040497105113,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32606,Onigiri,0.012217766795241019,-0.9986171028420575,-0.05579895119855734,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12599,Ijime: Ikenie no Kyoushitsu,-0.2433301813618895,-1.0084598676229575,-0.31948254830319767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1725,Keitai Shoujo,-0.1368518696297518,-1.0084598676229575,-0.2678651122328477,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24633,LolitA Strawberry in Summer,-0.2433301813618895,-1.0084598676229575,-0.33051237937928296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28717,Luigi's Toy Adventure,-0.2433301813618895,-1.0084598676229575,-0.3258215316802582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30840,Many Things SD Gundam,-0.22203451901546198,-1.0084598676229575,-0.3295524761821852,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32697,Ozmafia!!,-0.009077895551186526,-1.0084598676229575,-0.14769609878485757,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1341,Violence Jack: Harlem Bomber-hen,-0.2433301813618895,-1.0084598676229575,-0.25136564407141304,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1340,Yami no Shihosha Judge,-0.2433301813618895,-1.0084598676229575,-0.307112475027391,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16656,Zettai Junpaku Mahou Shoujo,-0.2433301813618895,-1.0084598676229575,-0.2360796384421585,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1819,Daimajuu Gekitou: Hagane no Oni,-0.2433301813618895,-1.0183026324038573,-0.3139223543124617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28057,Dangobei Torimonochou: Hirake - Goma no Maki,-0.2433301813618895,-1.0183026324038573,-0.3317258419114631,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8772,Happy Weekend,-0.2433301813618895,-1.0183026324038573,-0.33105572081160245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6843,Kangaroo no Tanjoubi,-0.2433301813618895,-1.0183026324038573,-0.32647354139904156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8717,Kumo ga Haretara,-0.2433301813618895,-1.0183026324038573,-0.32868312989047405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3596,Lightning Trap: Leina &amp  Laika,-0.2433301813618895,-1.0183026324038573,-0.32670898935304665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25393,Master of Torque 2,-0.2433301813618895,-1.0183026324038573,-0.32810356569599997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30600,Military! Special,-0.2433301813618895,-1.0084598676229575,-0.2966984309079344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27437,Mushiba Tetsudou,-0.2433301813618895,-1.0183026324038573,-0.33120061186022093,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1059,Mutant Turtles: Choujin Densetsu-hen,-0.22203451901546198,-1.0183026324038573,-0.3039973174820927,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10674,Omake,-0.2433301813618895,-1.0183026324038573,-0.3279224518852268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4391,Saru Masamune,-0.2433301813618895,-1.0183026324038573,-0.32212680994048576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29956,Swimming,-0.2433301813618895,-1.0183026324038573,-0.3317982874357724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27927,Urawa no Usagi-chan,-0.009077895551186526,-1.0183026324038573,-0.17913745633507774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7475,Ano Ko ni 1000%,-0.2433301813618895,-1.0281453971847572,-0.3144294729826265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32789,Answer,-0.2433301813618895,-1.0281453971847572,-0.33219673781947334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
7523,Fuku-chan no Sensuikan,-0.2433301813618895,-1.0281453971847572,-0.33074782733328806,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7569,Idol Ace,-0.2433301813618895,-1.0281453971847572,-0.32393794804821735,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8993,Juliet,-0.2433301813618895,-1.0281453971847572,-0.32891857784447914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6318,Kigurumikku V3,-0.20073885666903443,-1.0281453971847572,-0.3126726690181269,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13085,Kitsutsuki Keikaku,-0.2433301813618895,-1.0281453971847572,-0.3305486021414376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29946,Orchestra,-0.2433301813618895,-1.0281453971847572,-0.33158095086284456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29771,Recorder,-0.2433301813618895,-1.0281453971847572,-0.330458045236051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29673,Shin Tenchi Souzou,-0.2433301813618895,-1.0281453971847572,-0.3317258419114631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18723,Soul Reviver,-0.2433301813618895,-1.0281453971847572,-0.3281578998392319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21215,Zettai Shougeki: Platonic Heart Picture Drama,-0.17944319432260689,-1.0281453971847572,-0.32535063577224793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30739,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue Specials,-0.20073885666903443,-1.0281453971847572,-0.3111694243887097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30341,Tarzan,-0.2433301813618895,-1.0379881619656581,-0.33170773053038577,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2462,Toushinden,-0.22203451901546198,-1.0379881619656581,-0.290594895484879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15533,Yakimochi Caprice,-0.22203451901546198,-1.0379881619656581,-0.3281216770770773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31309,Balloon,-0.2433301813618895,-1.047830926746558,-0.32989659242265423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12561,Benkei tai Ushiwaka,-0.2433301813618895,-1.047830926746558,-0.32663654382873736,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2983,Digital Devil Story: Megami Tensei,-0.2433301813618895,-1.047830926746558,-0.2858859364047769,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1075,Netrun-mon the Movie,-0.2433301813618895,-1.047830926746558,-0.3166571728551364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5826,Oira no Yakyuu,-0.2433301813618895,-1.047830926746558,-0.31837775405748137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7448,Pacusi,0.11869607852737873,-1.047830926746558,-0.3301682631388139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21607,Picotopia,-0.2433301813618895,-1.047830926746558,-0.3241552846211451,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1285,Soukihei MD Geist,-0.2433301813618895,-1.047830926746558,-0.1927572149052192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10954,Toei Robot Girls,-0.2433301813618895,-1.047830926746558,-0.3121836617290394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
